Year	DOY	Hour	Min	 Dectime	   Kdown	     Kup	   Ldown	     Lup	   Tsurf	      QN	      QF	      QS	      QH	      QE	 QHlumps	 QElumps	  QHinit	 QHresis	    Rain	     Irr	    Evap	      RO	   TotCh	  SurfCh	   State	NWtrState	Drainage	     SMD	  FlowCh	AddWater	  ROSoil	  ROPipe	   ROImp	   ROVeg	 ROWater	   WUInt	 WUEveTr	 WUDecTr	 WUGrass	SMDPaved	SMDBldgs	SMDEveTr	SMDDecTr	SMDGrass	SMDBSoil	 StPaved	 StBldgs	 StEveTr	 StDecTr	 StGrass	 StBSoil	 StWater	  Zenith	 Azimuth	 AlbBulk	    Fcld	     LAI	     z0m	     zdm	      zL	   UStar	   TStar	     Lob	      RA	      RS	      Fc	 FcPhoto	 FcRespi	 FcMetab	 FcTraff	 FcBuild	 FcPoint	QNSnowFr	  QNSnow	 AlbSnow	      QM	QMFreeze	  QMRain	     SWE	MeltWater	MeltWStore	  SnowCh	SnowRPaved	SnowRBldgs	      Ts	      T2	      Q2	     U10	     RH2	Ts_Paved	Ts_Bldgs	Ts_EveTr	Ts_DecTr	Ts_Grass	Ts_BSoil	Ts_Water	Ts_Paved_dyohm	Ts_Bldgs_dyohm	Ts_EveTr_dyohm	Ts_DecTr_dyohm	Ts_Grass_dyohm	Ts_BSoil_dyohm	Ts_Water_dyohm	QN_Paved	QN_Bldgs	QN_EveTr	QN_DecTr	QN_Grass	QN_BSoil	QN_Water	QS_Paved	QS_Bldgs	QS_EveTr	QS_DecTr	QS_Grass	QS_BSoil	QS_Water
2012	 29	   7	  0	 28.2917	  0.2610	  0.0288	288.8037	322.1650	  1.8859	-33.1291	 83.6554	-10.4140	 55.9367	  5.0036	 52.7546	  8.1900	 55.9367	  0.0000	  0.0000	  0.0000	  0.0072	  0.0000	 -0.0072	 -0.0070	2795.4845	   0.0000	  0.0000	 27.8191	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 29.1999	 29.1381	 30.0000	 11.2051	  2.3947	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19967.7466	 97.3503	110.4258	  0.1105	-999.0000	  1.5847	  1.9000	 14.2000	 -0.2811	  0.3817	 -0.1117	-94.1093	 77.7121	9999.9999	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	-33.1291	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	  5.1923	  2.2685	  3.9221	  0.3194	 89.2279	  5.4263	  5.5109	  5.3356	  5.2169	  5.3216	  5.4189	  3.3756	        7.6828	        6.9408	        8.4367	        8.4367	        7.3653	        7.6345	        7.6345	-33.6687	-32.2468	-34.7387	-34.7443	-32.9749	-33.3312	-33.6687	-10.4140	-10.4140	-10.4140	-10.4140	-10.4140	-10.4140	-10.4140
2012	 29	   8	  0	 28.3333	  6.2133	  0.6866	286.8111	320.5541	  1.5495	-28.2163	112.9852	 -6.7592	 84.7515	  6.7765	 80.8811	 10.6757	 84.7515	  0.0000	  0.0000	  0.0000	  0.0098	  0.0000	 -0.0098	 -0.0095	2795.4750	   0.0000	  0.0000	 27.8193	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 29.1986	 29.1367	 30.0000	 11.2247	  2.4262	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19967.6784	 88.5465	121.9594	  0.1105	-999.0000	  1.5847	  1.9000	 14.2000	 -0.3386	  0.4126	 -0.1565	-76.2097	 72.6750	9999.9999	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	-28.2163	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	  6.1377	  1.8509	  3.8226	  0.3973	 89.6007	  6.4685	  6.5430	  6.3766	  6.2311	  6.3152	  6.4355	  3.8702	        7.7901	        7.0392	        8.5344	        8.5344	        7.4639	        7.7329	        7.7329	-28.6977	-27.3871	-29.7664	-29.8977	-28.4516	-28.7988	-28.6977	 -6.7592	 -6.7592	 -6.7592	 -6.7592	 -6.7592	 -6.7592	 -6.7592
2012	 29	   9	  0	 28.3750	 43.0252	  4.7546	286.6093	322.7010	  2.0390	  2.1789	122.8490	 16.1181	101.1160	  7.7938	 96.9331	 12.1135	101.1160	  0.0000	  0.0000	  0.0000	  0.0112	  0.0000	 -0.0112	 -0.0109	2795.4641	   0.0000	  0.0000	 27.8197	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 29.1972	 29.1353	 30.0000	 11.2461	  2.4593	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19967.6004	 81.4423	134.2039	  0.1105	-999.0000	  1.5847	  1.9000	 14.2000	 -0.4471	  0.4012	 -0.1929	-59.2865	 73.1775	8686.3205	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  2.1789	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	  6.9909	  1.5791	  3.8009	  0.5721	 90.8460	  7.3916	  7.4272	  7.2877	  7.0453	  7.0173	  7.1941	  4.3784	        8.7194	        8.0801	        9.3267	        9.3267	        8.4188	        8.6414	        8.6414	  2.0577	  2.6794	  0.9977	  0.0887	 -0.4647	 -0.7556	  2.0577	 16.1181	 16.1181	 16.1181	 16.1181	 16.1181	 16.1181	 16.1181
2012	 29	  10	  0	 28.4167	112.7631	 12.4611	288.3213	329.3167	  3.4999	 59.3066	119.4490	 57.6679	112.1930	  8.8948	107.8585	 13.2500	112.1930	  0.0000	  0.0000	  0.0000	  0.0128	  0.0000	 -0.0128	 -0.0122	2795.4519	   0.0000	  0.0000	 27.8204	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 29.1959	 29.1339	 30.0000	 11.2745	  2.4992	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19967.5135	 75.5775	147.4251	  0.1105	-999.0000	  1.5847	  1.9000	 14.2000	 -0.6457	  0.3657	 -0.2343	-40.0433	 76.5330	4506.6009	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 59.3066	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	  8.2513	  1.7983	  3.8775	  0.6894	 91.2133	  8.7818	  8.7443	  8.6196	  8.0534	  7.8082	  8.2275	  5.2652	       10.9708	       10.7104	       11.1913	       11.1913	       10.8038	       10.8854	       10.8854	 59.8605	 59.1965	 58.8024	 56.4200	 52.1028	 51.9138	 59.8605	 57.6679	 57.6679	 57.6679	 57.6679	 57.6679	 57.6679	 57.6679
2012	 29	  11	  0	 28.4583	128.5294	 14.2034	289.2598	332.0638	  4.0965	 71.5221	119.9721	 64.4876	117.3945	  9.6121	113.0331	 13.8790	117.3945	  0.0000	  0.0000	  0.0000	  0.0139	  0.0000	 -0.0139	 -0.0131	2795.4388	   0.0000	  0.0000	 27.8213	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 29.1946	 29.1324	 30.0000	 11.3053	  2.5415	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19967.4201	 71.5688	161.6605	  0.1105	-999.0000	  1.5847	  1.9000	 14.2000	 -0.6978	  0.3615	 -0.2481	-36.9775	 76.7822	4085.0362	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 71.5221	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	  8.9395	  2.1587	  3.9302	  0.6738	 90.0977	  9.5146	  9.4608	  9.3306	  8.6576	  8.3620	  8.8682	  5.7240	       12.4365	       12.3220	       12.3737	       12.3737	       12.3342	       12.3451	       12.3451	 72.2172	 71.2925	 71.1370	 68.4215	 63.2909	 63.1175	 72.2172	 64.4876	 64.4876	 64.4876	 64.4876	 64.4876	 64.4876	 64.4876
2012	 29	  12	  0	 28.5000	161.6765	 17.8663	289.2406	335.6345	  4.8839	 97.4162	120.9062	 82.2290	125.3376	 10.7557	121.2737	 14.7757	125.3376	  0.0000	  0.0000	  0.0000	  0.0155	  0.0000	 -0.0155	 -0.0146	2795.4242	   0.0000	  0.0000	 27.8224	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 29.1933	 29.1310	 30.0000	 11.3389	  2.5862	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19967.3158	 69.8032	176.6350	  0.1105	-999.0000	  1.5847	  1.9000	 14.2000	 -0.4717	  0.4257	 -0.2265	-57.3851	 70.0070	3553.7670	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 97.4162	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	  9.0391	  2.5886	  3.9488	  0.6219	 87.7882	  9.6950	  9.6162	  9.5045	  8.7674	  8.4068	  8.9564	  5.8139	       14.0156	       13.8689	       13.7353	       13.7353	       13.8527	       13.8402	       13.8402	 98.4117	 96.9298	 97.2920	 93.8762	 87.0240	 86.8855	 98.4117	 82.2290	 82.2290	 82.2290	 82.2290	 82.2290	 82.2290	 82.2290
2012	 29	  13	  0	 28.5417	160.1577	 17.6985	288.2328	336.6575	  5.1226	 94.0345	117.8050	 78.3464	122.2924	 11.2008	118.7576	 14.6601	122.2924	  0.0000	  0.0000	  0.0000	  0.0162	  0.0000	 -0.0162	 -0.0152	2795.4090	   0.0000	  0.0000	 27.8235	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 29.1920	 29.1296	 30.0000	 11.3723	  2.6308	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19967.2070	 70.4742	191.7575	  0.1105	-999.0000	  1.5847	  1.9000	 14.2000	 -0.3447	  0.4638	 -0.2020	-74.8795	 66.5649	3576.5539	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 94.0345	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	  8.8317	  3.0931	  3.9290	  0.4550	 84.2359	  9.4439	  9.3729	  9.2602	  8.5611	  8.2229	  8.7426	  5.6030	       14.8241	       14.6071	       14.4456	       14.4456	       14.5952	       14.5860	       14.5860	 94.9805	 93.6181	 93.7922	 90.4085	 83.7526	 83.5890	 94.9805	 78.3464	 78.3464	 78.3464	 78.3464	 78.3464	 78.3464	 78.3464
2012	 29	  14	  0	 28.5833	123.6737	 13.6668	287.0828	335.4356	  4.8710	 61.6542	115.1149	 53.2054	112.6466	 10.9171	109.5108	 13.9110	112.6466	  0.0000	  0.0000	  0.0000	  0.0157	  0.0000	 -0.0157	 -0.0149	2795.3940	   0.0000	  0.0000	 27.8244	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 29.1907	 29.1282	 30.0000	 11.4036	  2.6732	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19967.1002	 73.5052	206.3826	  0.1105	-999.0000	  1.5847	  1.9000	 14.2000	 -0.4598	  0.4117	 -0.2101	-57.1106	 71.7398	4386.3114	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 61.6542	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	  9.1150	  3.1433	  3.8674	  0.6157	 82.5942	  9.7317	  9.6970	  9.5449	  8.8971	  8.6435	  9.1342	  5.6700	       14.3490	       13.8513	       14.1133	       14.1133	       13.9705	       14.0443	       14.0443	 62.2065	 61.6233	 60.9372	 58.3243	 53.7707	 53.5272	 62.2065	 53.2054	 53.2054	 53.2054	 53.2054	 53.2054	 53.2054	 53.2054
2012	 29	  15	  0	 28.6250	 60.9140	  6.7314	285.7766	332.2866	  4.1959	  7.6726	118.2534	 12.8168	102.6540	 10.4551	 99.9319	 13.1041	102.6540	  0.0000	  0.0000	  0.0000	  0.0151	  0.0000	 -0.0151	 -0.0146	2795.3794	   0.0000	  0.0000	 27.8250	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 29.1894	 29.1268	 30.0000	 11.4287	  2.7093	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19966.9961	 78.5876	220.0870	  0.1105	-999.0000	  1.5847	  1.9000	 14.2000	 -0.5470	  0.3752	 -0.2103	-47.1774	 75.8955	7696.0047	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  7.6726	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	  9.2220	  3.3261	  3.8004	  0.7238	 80.1045	  9.8302	  9.8655	  9.6721	  9.2508	  9.1789	  9.5005	  5.6234	       12.5199	       11.5990	       12.6750	       12.6750	       11.9398	       12.1615	       12.1615	  7.5756	  8.2595	  6.2221	  4.9352	  3.9062	  3.5435	  7.5756	 12.8168	 12.8168	 12.8168	 12.8168	 12.8168	 12.8168	 12.8168
2012	 29	  16	  0	 28.6667	 24.4067	  2.6971	284.7878	330.1672	  3.7404	-23.6698	125.8380	 -7.9663	 99.4708	 10.6637	 97.3992	 12.9026	 99.4708	  0.0000	  0.0000	  0.0000	  0.0154	  0.0000	 -0.0154	 -0.0150	2795.3644	   0.0000	  0.0000	 27.8254	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 29.1881	 29.1254	 30.0000	 11.4511	  2.7427	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19966.8888	 85.2439	232.7576	  0.1105	-999.0000	  1.5847	  1.9000	 14.2000	 -0.3868	  0.4196	 -0.1831	-68.6986	 71.4083	9999.9999	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	-23.6698	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	  8.8196	  3.6982	  3.7718	  0.4939	 77.4236	  9.4119	  9.4889	  9.2820	  9.0252	  9.0774	  9.2811	  5.3139	       10.7355	        9.5688	       11.2806	       11.2806	       10.0256	       10.3515	       10.3515	-24.1436	-22.7252	-25.5442	-26.0598	-25.0416	-25.4730	-24.1436	 -7.9663	 -7.9663	 -7.9663	 -7.9663	 -7.9663	 -7.9663	 -7.9663
2012	 29	  17	  0	 28.7083	  6.1627	  0.6810	284.5768	328.7693	  3.4324	-38.7108	122.3259	-16.6118	 90.2330	  9.9939	 88.2781	 11.9978	 90.2330	  0.0000	  0.0000	  0.0000	  0.0144	  0.0000	 -0.0144	 -0.0141	2795.3504	   0.0000	  0.0000	 27.8258	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 29.1868	 29.1241	 30.0000	 11.4731	  2.7756	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19966.7883	 92.9861	244.5774	  0.1105	-999.0000	  1.5847	  1.9000	 14.2000	 -0.3523	  0.4174	 -0.1664	-73.9864	 71.9823	9999.9999	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	-38.7108	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	  8.3249	  3.7296	  3.7669	  0.4225	 77.1347	  8.8693	  8.9655	  8.7426	  8.5211	  8.6290	  8.8175	  5.0024	        9.4553	        8.3731	       10.2319	       10.2319	        8.7908	        9.1245	        9.1245	-39.3627	-37.6039	-40.7669	-40.8971	-38.8891	-39.3482	-39.3627	-16.6118	-16.6118	-16.6118	-16.6118	-16.6118	-16.6118	-16.6118
2012	 29	  18	  0	 28.7500	  0.5167	  0.0571	283.3559	326.6452	  2.9753	-42.8297	106.8577	-17.7935	 72.9608	  8.8607	 71.6818	 10.2653	 72.9608	  0.0000	  0.0000	  0.0000	  0.0128	  0.0000	 -0.0128	 -0.0125	2795.3379	   0.0000	  0.0000	 27.8261	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 29.1855	 29.1227	 30.0000	 11.4937	  2.8071	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19966.6990	102.2046	255.9231	  0.1105	-999.0000	  1.5847	  1.9000	 14.2000	 -0.1866	  0.4980	 -0.1153	-166.8163	 65.5053	9999.9999	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	-42.8297	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	  6.6605	  3.5989	  3.7344	  0.3443	 77.1743	  7.1017	  7.1946	  6.9949	  6.8352	  6.9498	  7.0857	  3.9664	        8.6904	        7.8240	        9.5556	        9.5556	        8.1554	        8.4490	        8.4490	-43.5280	-41.6868	-44.9161	-44.9270	-42.6414	-43.1034	-43.5280	-17.7935	-17.7935	-17.7935	-17.7935	-17.7935	-17.7935	-17.7935
2012	 29	  19	  0	 28.7917	  0.0000	  0.0000	278.6118	323.0557	  2.2375	-44.4439	 92.8093	-18.4033	 58.4985	  8.2703	 57.9946	  8.7719	 58.4985	  0.0000	  0.0000	  0.0000	  0.0119	  0.0000	 -0.0119	 -0.0117	2795.3262	   0.0000	  0.0000	 27.8264	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 29.1842	 29.1213	 30.0000	 11.5133	  2.8375	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19966.6154	111.3867	267.2857	  0.1105	-999.0000	  1.5847	  1.9000	 14.2000	 -0.0746	  0.6050	 -0.0742	-348.5535	 57.6667	9999.9999	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	-44.4439	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	  4.8245	  2.9098	  3.5306	  0.3508	 76.5952	  5.1883	  5.2723	  5.0996	  4.9880	  5.0926	  5.1832	  2.6215	        8.2373	        7.5930	        9.1040	        9.1040	        7.8491	        8.0924	        8.0924	-45.1665	-43.2648	-46.5929	-46.5929	-44.2157	-44.6911	-45.1665	-18.4033	-18.4033	-18.4033	-18.4033	-18.4033	-18.4033	-18.4033
2012	 29	  20	  0	 28.8333	  0.0000	  0.0000	274.3130	321.2897	  1.9017	-46.9767	 81.0774	-20.2280	 46.4931	  7.8356	 46.6860	  7.6402	 46.4931	  0.0000	  0.0000	  0.0000	  0.0113	  0.0000	 -0.0113	 -0.0111	2795.3151	   0.0000	  0.0000	 27.8266	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 29.1829	 29.1199	 30.0000	 11.5326	  2.8675	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19966.5363	120.6644	279.3177	  0.1105	-999.0000	  1.5847	  1.9000	 14.2000	 -0.0615	  0.5967	 -0.0596	-419.5867	 58.5720	9999.9999	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	-46.9767	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	  3.9851	  2.4768	  3.3371	  0.3385	 74.6801	  4.3328	  4.4224	  4.2408	  4.1334	  4.2449	  4.3300	  1.8671	        7.8837	        7.3708	        8.7346	        8.7346	        7.6006	        7.8145	        7.8145	-47.7406	-45.7305	-49.2482	-49.2482	-46.7355	-47.2381	-47.7406	-20.2280	-20.2280	-20.2280	-20.2280	-20.2280	-20.2280	-20.2280
2012	 29	  21	  0	 28.8750	  0.0000	  0.0000	273.4708	321.6027	  1.9850	-48.1319	 78.2378	-21.0041	 43.5170	  7.5931	 43.7369	  7.3801	 43.5170	  0.0000	  0.0000	  0.0000	  0.0109	  0.0000	 -0.0109	 -0.0107	2795.3044	   0.0000	  0.0000	 27.8269	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 29.1817	 29.1185	 30.0000	 11.5521	  2.8977	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19966.4598	129.6046	292.9179	  0.1105	-999.0000	  1.5847	  1.9000	 14.2000	 -0.0816	  0.5348	 -0.0626	-325.5081	 63.2164	9999.9999	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	-48.1319	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	  4.0952	  2.5346	  3.2957	  0.3127	 73.4396	  4.3989	  4.4981	  4.2967	  4.1761	  4.2995	  4.3955	  1.8364	        7.6362	        7.1918	        8.4665	        8.4665	        7.4189	        7.6185	        7.6185	-48.9145	-46.8549	-50.4592	-50.4592	-47.8847	-48.3996	-48.9145	-21.0041	-21.0041	-21.0041	-21.0041	-21.0041	-21.0041	-21.0041
2012	 29	  22	  0	 28.9167	  0.0000	  0.0000	273.0724	321.6761	  2.0075	-48.6037	 79.2466	-21.2469	 44.3033	  7.5865	 44.4402	  7.4507	 44.3033	  0.0000	  0.0000	  0.0000	  0.0109	  0.0000	 -0.0109	 -0.0107	2795.2937	   0.0000	  0.0000	 27.8272	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 29.1804	 29.1172	 30.0000	 11.5718	  2.9279	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19966.3834	137.5801	309.2820	  0.1105	-999.0000	  1.5847	  1.9000	 14.2000	 -0.0971	  0.5050	 -0.0673	-266.2796	 65.5814	9999.9999	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	-48.6037	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	  4.2351	  2.5607	  3.2764	  0.3020	 72.8517	  4.5931	  4.6976	  4.4846	  4.3535	  4.4835	  4.5886	  1.9240	        7.4735	        7.0682	        8.2805	        8.2805	        7.2991	        7.4913	        7.4913	-49.3940	-47.3142	-50.9538	-50.9538	-48.3541	-48.8740	-49.3940	-21.2469	-21.2469	-21.2469	-21.2469	-21.2469	-21.2469	-21.2469
2012	 29	  23	  0	 28.9583	  0.0000	  0.0000	271.0830	321.1619	  1.9204	-50.0789	 71.6993	-22.3138	 36.9452	  6.9890	 37.1730	  6.7575	 36.9452	  0.0000	  0.0000	  0.0000	  0.0101	  0.0000	 -0.0101	 -0.0098	2795.2838	   0.0000	  0.0000	 27.8274	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 29.1791	 29.1158	 30.0000	 11.5915	  2.9581	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19966.3131	143.6430	329.6998	  0.1105	-999.0000	  1.5847	  1.9000	 14.2000	 -0.1165	  0.4493	 -0.0630	-225.7127	 71.4865	9999.9999	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	-50.0789	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	  3.9360	  2.3992	  3.1820	  0.2750	 71.5537	  4.3004	  4.4160	  4.1815	  4.0412	  4.1849	  4.2965	  1.6365	        7.3216	        6.9244	        8.1144	        8.1144	        7.1699	        7.3625	        7.3625	-50.8932	-48.7504	-52.5004	-52.5004	-49.8218	-50.3575	-50.8932	-22.3138	-22.3138	-22.3138	-22.3138	-22.3138	-22.3138	-22.3138
2012	 30	   0	  0	 29.0000	  0.0000	  0.0000	270.2912	320.6490	  1.8158	-50.3578	 62.0825	-22.4686	 28.1347	  6.0585	 28.2889	  5.9151	 28.1347	  0.0000	  0.0000	  0.0000	  0.0087	  0.0000	 -0.0087	 -0.0085	2795.2753	   0.0000	  0.0000	 27.8277	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 29.1778	 29.1144	 30.0000	 11.6109	  2.9879	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19966.2524	146.5409	354.2205	  0.1105	-999.0000	  1.5847	  1.9000	 14.2000	 -0.1253	  0.3988	 -0.0541	-207.3335	 77.7459	9999.9999	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	-50.3578	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	  3.4924	  2.2100	  3.1443	  0.2471	 71.6603	  3.8270	  3.9554	  3.6972	  3.5511	  3.7107	  3.8249	  1.3006	        7.2040	        6.7917	        7.9906	        7.9906	        7.0574	        7.2559	        7.2559	-51.1766	-49.0218	-52.7927	-52.7927	-50.0992	-50.6379	-51.1766	-22.4686	-22.4686	-22.4686	-22.4686	-22.4686	-22.4686	-22.4686
